crop,crop_year,season,state,area,production,annual_rainfall,fertilizer,pesticide,yield,production_qt,annual_rainfall_qt,fertilizer_qt,pesticide_qt,yield_qt,state_Arunachal Pradesh,state_Assam,state_Bihar,state_Chhattisgarh,state_Delhi,state_Goa,state_Gujarat,state_Haryana,state_Himachal Pradesh,state_Jammu and Kashmir,state_Jharkhand,state_Karnataka,state_Kerala,state_Madhya Pradesh,state_Maharashtra,state_Manipur,state_Meghalaya,state_Mizoram,state_Nagaland,state_Odisha,state_Puducherry,state_Punjab,state_Sikkim,state_Tamil Nadu,state_Telangana,state_Tripura,state_Uttar Pradesh,state_Uttarakhand,state_West Bengal,season_Kharif     ,season_Rabi       ,season_Summer     ,season_Whole Year ,season_Winter     ,nitrogen_mean,nitrogen_median,nitrogen_std,phosphorus_mean,phosphorus_median,phosphorus_std,potassium_mean,potassium_median,potassium_std,temperature_mean,temperature_median,temperature_std,humidity_mean,humidity_median,humidity_std,ph_mean,ph_median,ph_std,rainfall_mean,rainfall_median,rainfall_std,nitrogen_cbrt_mean,nitrogen_cbrt_median,nitrogen_cbrt_std,phosphorus_cbrt_mean,phosphorus_cbrt_median,phosphorus_cbrt_std,potassium_log1p_mean,potassium_log1p_median,potassium_log1p_std,temperature_scaled_mean,temperature_scaled_median,temperature_scaled_std,humidity_qt_mean,humidity_qt_median,humidity_qt_std,ph_cbrt_mean,ph_cbrt_median,ph_cbrt_std,rainfall_cbrt_mean,rainfall_cbrt_median,rainfall_cbrt_std,waste_max_harvest,waste_max_post-harvest,waste_max_storage,waste_mean_harvest,waste_mean_post-harvest,waste_mean_storage,waste_median_harvest,waste_median_post-harvest,waste_median_storage,waste_min_harvest,waste_min_post-harvest,waste_min_storage,waste_std_harvest,waste_std_post-harvest,waste_std_storage,post_harvest_waste_pct,log1p_production,log1p_fertilizer,log1p_pesticide,log1p_area,n_ratio,p_ratio,k_ratio,npk_balance,soil_fertility,temp_humidity_index,aridity_index,ph_optimality,crop_category,crop_cat_Fruit/Vegetable,crop_cat_Grain,crop_cat_Oil,crop_cat_Other,crop_cat_Pulse,is_kharif,is_rabi,is_summer,decade,years_since_min,effective_yield,waste_per_area
Cashewnut,2004,Whole Year ,Andhra Pradesh,150352.0,33571,781.8,16289135.68,31573.92,0.22328269660529956,0.287457428030948,-1.061884134877072,0.8446187060242952,0.8310048191633254,-1.6108127944808586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.76,76.0,11.94948965564233,59.629999999999995,59.333333333333336,7.903778424111928,19.79,20.0,2.9415003386748473,24.051735375366665,24.377415146666667,2.2623594475503874,70.18087382483333,70.27709661666667,4.567626009622622,6.158090875013333,6.1709412805,0.3653374691265556,91.38698524203333,90.65028537666666,13.497609002963351,4.257216638472076,4.235823584254893,0.21815305988173553,3.8694809485043873,3.8734318688698255,0.18172155927702197,3.0244730247473885,3.044522437723423,0.1425320619371636,24.051735375366665,24.377415146666667,2.2623594475503874,-0.2932150542041773,-0.3000041820490883,0.19698312362025075,1.8321315624193322,1.8341316882618088,0.036227373757197624,4.486898629086832,4.486144041543761,0.22707897957196002,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,10.421447665202718,16.606008982243207,10.360118413565443,11.920741141659576,0.49471942995292034,0.37937396615345464,0.12590660389362515,0.5851465411205835,0.6327755566340403,16.87971805646888,3.6479303278883437,0.8860302916711111,Other,False,False,False,True,False,0,0,0,2000,7,0.21564325070977175,0.0076394458955278115
Castor seed,2017,Kharif     ,Nagaland,350.0,240,1722.1,55104.0,133.0,0.6857142857142857,-1.179401750967482,0.7430400101122806,-1.08883895166199,-1.0103632105019729,-0.6302538248871075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.89,80.0,11.917981491355107,47.339999999999996,46.666666666666664,7.668545819874953,39.87,40.0,2.9461668299502297,24.112346749166665,24.146926653333335,1.7492274066957585,81.39516909470001,81.28263987333334,2.7815199784984928,6.527906470816667,6.47970223,0.6612444111019611,196.99422535666667,201.09109828333337,11.648440083248383,4.296092836876323,4.308794568974216,0.21718422978790072,3.606826506415826,3.600233343764445,0.19744710429349224,3.707822109322588,3.7135720667043075,0.07213909328336732,24.112346749166665,24.146926653333335,1.7492274066957585,0.14286192093798514,0.09325801369617841,0.19448554431902687,1.8665409239975326,1.8641795942456156,0.0637063612377357,5.811770410564925,5.85320710613459,0.11829324023569888,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,5.484796933490655,10.916995735125642,4.897839799950911,5.860786223465865,0.47809694793536806,0.2833034111310592,0.2385996409335727,0.7104727707959305,0.7236389401069897,19.626285409184607,7.844516775924328,0.990697843061111,Other,False,False,False,True,False,1,0,0,2010,20,0.6622530983265101,0.023461187387775622
Maize,2008,Autumn     ,Odisha,64461.0,128056,1539.0,9220501.44,5801.49,1.9865655202370425,0.6767541629855433,0.5149233167586906,0.6295983281612813,0.28140835384214813,0.0649891025285032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.76,76.0,11.94948965564233,48.44,48.5,8.010498162291832,19.79,20.0,2.9415003386748473,22.3892039102,22.84445626,2.6793596607331773,65.0922494467,65.30384518,5.4486985976651825,6.2451897224,6.2591809430000005,0.41268128727999803,84.766987663,83.471553265,15.547338717845903,4.257216638472076,4.235823584254893,0.21815305988173553,3.6339970440566445,3.6467734478436253,0.20462787949299827,3.0244730247473885,3.044522437723423,0.1425320619371636,22.3892039102,22.84445626,2.6793596607331773,-0.46939664459674135,-0.4348859871766747,0.1953967532661999,1.8406551372647169,1.8429170386186937,0.04065230633138584,4.376400473711506,4.370311157760321,0.26984960017234577,2.08,9.9925,6.0,1.86,6.75125,1.498,2.08,6.75125,0.86,1.2,3.51,0.02,0.4400000000000001,4.583819709041794,1.8445022557396265,3.36975,11.760230756279569,16.03694008862501,8.666042414752019,11.073831181881586,0.5326392218645113,0.33180354818823204,0.13555722994725664,0.601388222937644,0.5872932983728526,14.573636458357692,3.6241929391206527,0.9150632408,Grain,False,True,False,False,False,0,0,0,2000,11,1.9196232286188546,0.06694229161818774
Soyabean,2004,Kharif     ,West Bengal,540.0,305,1612.9,58503.6,113.4,0.5648148148148148,-1.125104075725118,0.6302538248871072,-1.0712829781881426,-1.0589677725573867,-0.8211593142227994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,78.4,78.0,10.96827380689552,37.123333333333335,36.166666666666664,7.819305369391052,39.99,40.0,3.313562579716425,25.3525334031,25.363753515,1.534048239073484,85.58565251710002,85.539714625,3.2041692679133607,6.378270205500001,6.355337407666667,0.5008912243410246,185.8617008486667,187.14399228333335,17.659607111304425,4.270636877591931,4.272658681697917,0.20079507761594562,3.232777330812176,3.228300346071583,0.2799244548155157,3.710068478552919,3.7135720667043075,0.08131254312312965,25.3525334031,25.363753515,1.534048239073484,0.6904509572755032,0.6931915477753394,0.39727189741719426,1.8525929431214843,1.8518639085556634,0.04852632709776217,5.6950893577649735,5.713657888225882,0.1860381895764263,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,5.723585101952381,10.976860662607208,4.739701078945697,6.293419278846481,0.5041368371415098,0.23871479401551848,0.25714836884297165,0.658392992383647,0.6779567702065054,21.698131142658877,7.052896888722004,0.9594234018333335,Other,False,False,False,True,False,1,0,0,2000,7,0.5454901099255783,0.019324704889236478
Other oilseeds,2015,Kharif     ,Nagaland,2370.0,1420,1308.3,374246.7,782.1,0.5991561181434599,-0.6764394576875794,0.0980130612590775,-0.4356289750111168,-0.4154573329389976,-0.6914982010399487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.89,80.0,11.917981491355107,47.86666666666667,47.5,7.9401432772605745,39.87,40.0,2.9461668299502297,23.255956110400003,23.438043253333333,2.2473011898255026,76.54596417483333,76.56085319,2.7618203053692674,6.3653771888933335,6.328929373,0.650021763214037,166.98562206566666,170.38467808833335,11.804763939715919,4.296092836876323,4.308794568974216,0.21718422978790072,3.619539300013816,3.621475202707005,0.20406244146779207,3.707822109322588,3.7135720667043075,0.07213909328336732,23.255956110400003,23.438043253333333,2.2473011898255026,-0.03549510890025853,-0.029485674095613017,0.15997234849853256,1.850973561404982,1.8497248320747381,0.06332412515825622,5.408363712959208,5.443400068441605,0.1543880081618864,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,7.259116128097101,12.832673156638409,6.663260401756892,7.771067086065406,0.47659481387209673,0.2855552020362711,0.2378499840916322,0.7134770389224733,0.7257796004600632,17.80149583278175,6.884314157959322,0.9551257296311112,Other,False,False,False,True,False,1,0,0,2010,18,0.5786564519484451,0.020499666195014917
Urad,2015,Rabi       ,West Bengal,11177.0,10658,1717.0,1764960.07,3688.41,0.9535653574304375,-0.06427434812427697,0.7315152969860136,0.11915877759122026,0.137049792446288,-0.1829275640059215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,78.4,78.0,10.96827380689552,37.123333333333335,36.166666666666664,7.819305369391052,39.99,40.0,3.313562579716425,25.3525334031,25.363753515,1.534048239073484,85.58565251710002,85.539714625,3.2041692679133607,6.378270205500001,6.355337407666667,0.5008912243410246,185.8617008486667,187.14399228333335,17.659607111304425,4.270636877591931,4.272658681697917,0.20079507761594562,3.232777330812176,3.228300346071583,0.2799244548155157,3.710068478552919,3.7135720667043075,0.08131254312312965,25.3525334031,25.363753515,1.534048239073484,0.6904509572755032,0.6931915477753394,0.39727189741719426,1.8525929431214843,1.8518639085556634,0.04852632709776217,5.6950893577649735,5.713657888225882,0.1860381895764263,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,9.274159884689137,14.383639191449058,8.213221832651632,9.321702839829644,0.5041368371415098,0.23871479401551848,0.25714836884297165,0.658392992383647,0.6779567702065054,21.698131142658877,7.052896888722004,0.9594234018333335,Other,False,False,False,True,False,0,1,0,2010,18,0.920939851438736,0.032625505991701484
Soyabean,2000,Kharif     ,Chhattisgarh,12662.0,6926,896.4,1243028.54,3292.12,0.5469909966829885,-0.18992813343935303,-0.7970440901329314,0.0017633854649063642,0.10039419415996916,-0.7280808011710347,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.76,76.0,11.94948965564233,48.15333333333333,48.0,7.975320719776203,19.79,20.0,2.9415003386748473,22.8225800103,23.141249756666667,2.46333042527934,70.81910681076666,70.932349185,4.105259451517225,6.305283455646666,6.294055158,0.5313515252470176,125.87630486433333,126.92811567666668,13.67605132878091,4.257216638472076,4.235823584254893,0.21815305988173553,3.6267681720352303,3.6341243252753155,0.2043451604803952,3.0244730247473885,3.044522437723423,0.1425320619371636,22.8225800103,23.141249756666667,2.46333042527934,-0.25244587674849994,-0.23218583063614387,0.17768455088236623,1.8458143493348496,1.846320935346716,0.051988215744821036,4.892382093335357,4.906855613100963,0.21211880416711607,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,8.843182098022606,14.033062135294935,8.099590722647728,9.44643963445061,0.5336871725652582,0.3304888929560065,0.13582393447873534,0.5992923215361503,0.5861281288135847,16.162747314467037,5.2839073185989545,0.9350944852155555,Other,False,False,False,True,False,1,0,0,2000,3,0.5282761200354384,0.018714876647550047
Rice,1999,Autumn     ,Odisha,797000.0,743000,1484.3,84585610.0,215190.0,0.9322459222082811,1.2250469728169255,0.4612146045705889,1.5265954070770882,1.6482611318004126,-0.08528597127907288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.89,80.0,11.917981491355107,47.58,47.0,7.904965834744946,39.87,40.0,2.9461668299502297,23.6893322105,23.73483675,2.0312719543716655,82.2728215389,82.18935719500001,1.4183811592213094,6.425470922140001,6.363803588,0.7686920011810565,208.094939267,213.84124050000003,9.933476550650926,4.296092836876323,4.308794568974216,0.21718422978790072,3.6123104279924014,3.608826080138695,0.20377972245518897,3.707822109322588,3.713572066704308,0.07213909328336732,23.6893322105,23.73483675,2.0312719543716655,0.18145565894798288,0.17321448244491783,0.1422601461146989,1.8561327734751145,1.8531287288027605,0.07466003457169142,5.924345332583058,5.979944523782246,0.0966572121566567,2.08,9.9925,6.0,1.86,6.75125,1.498,2.08,6.75125,0.86,1.2,3.51,0.02,0.4400000000000001,4.583819709041794,1.8445022557396267,3.36975,13.51845266959401,18.253274727368424,12.279281284833882,13.588611212476708,0.47741125851559696,0.2843313015417712,0.23825743994263174,0.7118441496354727,0.7246144309007954,19.489882013301823,8.428536563597307,0.9751569740466669,Grain,False,True,False,False,False,0,0,0,1990,2,0.9008315652446675,0.03141435696361355
Dry chillies,2003,Whole Year ,Chhattisgarh,6486.0,4248,1643.7,641984.28,1556.64,0.6549491211840888,-0.33801891724370464,0.672129117004185,-0.2403851635091802,-0.16519551154751821,-0.5909490574270495,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,79.89,80.0,11.917981491355107,47.626666666666665,47.166666666666664,7.70372326239058,39.87,40.0,2.9461668299502297,23.678970649066667,23.85013315666667,1.9652566421495958,75.66831173063333,75.65413586833334,4.124959124646451,6.46781273757,6.444828015,0.5425741731349416,155.8849081553333,157.63453587166669,13.519727472313376,4.296092836876323,4.308794568974216,0.21718422978790072,3.6140553784372407,3.612882466332755,0.19772982330609534,3.707822109322588,3.7135720667043075,0.07213909328336732,23.678970649066667,23.85013315666667,1.9652566421495958,-0.07408884691025629,-0.10944214284435246,0.21219774670286054,1.8613817119274003,1.8607756975175935,0.0523704518243005,5.295788790941074,5.316662650793948,0.17602403624092858,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,8.354438940114811,13.37232065406033,7.350927134262406,8.777555453213056,0.47727815835590254,0.2845308268281026,0.2381910148159949,0.7121103499548617,0.7248041096662575,17.917477325340936,6.3165077009088595,0.9892709125233333,Other,False,False,False,True,False,0,0,0,2000,6,0.632540540260982,0.022408580923106686
Jowar,2003,Kharif     ,Gujarat,122100.0,135900,902.5,12085458.0,29304.0,1.113022113022113,0.6979578777225951,-0.7765277585872264,0.72178547399197,0.7981393969278593,-0.016183773771710906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.76,76.0,11.94948965564233,59.34333333333333,58.833333333333336,7.868600981596299,19.79,20.0,2.9415003386748473,24.485111475466667,24.674208643333333,2.04633021209655,75.9077311889,75.90560062166666,3.224186863474665,6.2181846082600005,6.2058154955000004,0.48400770709357516,132.49630244336666,134.10684778833334,11.62632161389836,4.257216638472076,4.235823584254893,0.21815305988173553,3.862252076482973,3.860782746301515,0.1814388402644189,3.0244730247473885,3.044522437723423,0.1425320619371636,24.485111475466667,24.674208643333333,2.04633021209655,-0.07626428635593589,-0.09730402550855743,0.17927092123641705,1.8372907744894649,1.837535584989831,0.04756328317063282,5.0028802487106825,5.0226884968844026,0.16934818356673034,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,11.819681958463892,16.307513552366604,10.28551342891053,11.712603850073448,0.4956233534460781,0.37823999320132573,0.12613665335259625,0.5856066400385257,0.6316103870747724,18.586092600099743,5.198968918417904,0.9060615360866668,Other,False,False,False,True,False,1,0,0,2000,6,1.0749409166632695,0.03808119635884341
Maize,2005,Kharif     ,Uttarakhand,31372.0,39735,1353.3,3762130.24,6588.12,1.2665752900675762,0.3331233951980495,0.23035256480696312,0.3518268842735805,0.32455632733225254,0.09895924204564907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,77.76,76.0,11.94948965564233,48.44,48.5,8.010498162291832,19.79,20.0,2.9415003386748473,22.3892039102,22.84445626,2.6793596607331773,65.0922494467,65.30384518,5.4486985976651825,6.2451897224,6.2591809430000005,0.41268128727999803,84.766987663,83.471553265,15.547338717845903,4.257216638472076,4.235823584254893,0.21815305988173553,3.6339970440566445,3.6467734478436253,0.20462787949299827,3.0244730247473885,3.044522437723423,0.1425320619371636,22.3892039102,22.84445626,2.6793596607331773,-0.46939664459674135,-0.4348859871766747,0.1953967532661999,1.8406551372647169,1.8429170386186937,0.04065230633138584,4.376400473711506,4.370311157760321,0.26984960017234577,2.08,9.9925,6.0,1.86,6.75125,1.498,2.08,6.75125,0.86,1.2,3.51,0.02,0.4400000000000001,4.583819709041794,1.8445022557396265,3.36975,10.590012856787187,15.140496173933718,8.793175082919781,10.353702929382365,0.5326392218645113,0.33180354818823204,0.13555722994725664,0.601388222937644,0.5872932983728526,14.573636458357692,3.6241929391206527,0.9150632408,Grain,False,True,False,False,False,1,0,0,2000,8,1.223894869230524,0.042680420837052147
Other kharif pulses,2008,Kharif     ,Nagaland,1400.0,1260,1540.9,200256.0,126.0,0.9,-0.7168995040600451,0.5206614945725153,-0.6642968056594638,-1.030166306323527,-0.21039048963921492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,79.89,80.0,11.917981491355107,47.626666666666665,47.166666666666664,7.70372326239058,39.87,40.0,2.9461668299502297,23.678970649066667,23.85013315666667,1.9652566421495958,75.66831173063333,75.65413586833334,4.124959124646451,6.46781273757,6.444828015,0.5425741731349416,155.88490815533333,157.63453587166669,13.519727472313376,4.296092836876323,4.308794568974216,0.21718422978790072,3.6140553784372407,3.612882466332755,0.19772982330609534,3.707822109322588,3.7135720667043075,0.07213909328336732,23.678970649066667,23.85013315666667,1.9652566421495958,-0.07408884691025629,-0.10944214284435246,0.21219774670286054,1.8613817119274,1.8607756975175935,0.0523704518243005,5.295788790941074,5.3166626507939485,0.17602403624092858,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,7.13966033596492,12.207356820624268,4.844187086458591,7.244941546337007,0.47727815835590254,0.2845308268281026,0.2381910148159949,0.7121103499548617,0.7248041096662575,17.917477325340936,6.31650770090886,0.9892709125233333,Other,False,False,False,True,False,1,0,0,2000,11,0.8692071915535445,0.030792808446455506
Dry chillies,2014,Kharif     ,Telangana,55485.0,180323,746.4,8376015.6,18310.05,3.2499414256105252,0.7853637462879696,-1.1305174297854546,0.5973786255234337,0.6278496883788177,0.7482704009210681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,77.76,76.0,11.94948965564233,59.629999999999995,59.333333333333336,7.903778424111928,19.79,20.0,2.9415003386748473,24.051735375366665,24.377415146666667,2.2623594475503874,70.18087382483333,70.27709661666667,4.567626009622622,6.158090875013333,6.1709412805,0.3653374691265556,91.38698524203333,90.65028537666666,13.497609002963351,4.257216638472076,4.235823584254893,0.21815305988173553,3.8694809485043873,3.8734318688698255,0.18172155927702197,3.0244730247473885,3.044522437723423,0.1425320619371636,24.051735375366665,24.377415146666667,2.2623594475503874,-0.2932150542041773,-0.3000041820490883,0.19698312362025075,1.8321315624193322,1.8341316882618088,0.036227373757197624,4.486898629086832,4.486144041543761,0.22707897957196002,2.317772675086108,9.992500000000001,5.671498277841561,1.9150631458094145,7.150379592422501,1.3388070225794106,1.9579850746268657,7.3327762629161874,0.7864781859931113,1.2719575200918485,3.7634156142365094,0.02,0.5273569930603443,3.891070912219934,1.6940460624607563,3.421423160717278,12.102510511813726,15.94088301338346,9.815259981737078,10.923886015661322,0.49471942995292034,0.37937396615345464,0.12590660389362515,0.5851465411205835,0.6327755566340403,16.87971805646888,3.6479303278883437,0.8860302916711111,Other,False,False,False,True,False,1,0,0,2010,17,3.1387471769649418,0.1111942486455838
